2024-10-23 00:46:55,117 - /Users/noesis/Code/group-robust-preference-optimization/experiments/run_glb_noisy.py[line:215] - INFO: Logging to log_cgd/2024_10_23_00_46_52/same_noise1.0_[1,1.0,1]_2021_0.0
2024-10-23 00:46:55,119 - /Users/noesis/Code/group-robust-preference-optimization/experiments/run_glb_noisy.py[line:216] - INFO: (IB) Seed: 2021
2024-10-23 00:46:55,120 - /Users/noesis/Code/group-robust-preference-optimization/experiments/run_glb_noisy.py[line:217] - INFO: (IB) Data: 300
2024-10-23 00:46:55,251 - /Users/noesis/Code/group-robust-preference-optimization/experiments/run_glb_noisy.py[line:316] - INFO: MLE reward loss: 0.0002, l2 distance: 2194.4385, acc: 1.00.
2024-10-23 00:46:55,252 - /Users/noesis/Code/group-robust-preference-optimization/experiments/run_glb_noisy.py[line:317] - INFO: True reward parameter: [[2. 2. 2. 2.]
 [2. 2. 2. 2.]
 [2. 2. 2. 2.]]
2024-10-23 00:46:55,253 - /Users/noesis/Code/group-robust-preference-optimization/experiments/run_glb_noisy.py[line:318] - INFO: MLE reward parameter: [620.22118185 720.0685001  648.99839531 539.36401535]
2024-10-23 00:46:55,457 - /Users/noesis/Code/group-robust-preference-optimization/experiments/run_glb_noisy.py[line:334] - INFO: Learned oracle reward: 2.7737, 2.7737, 2.7737
2024-10-23 00:46:56,944 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 0, train_loss: 0.6462, val_loss: 0.6504, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0293, 0.0293, 0.0293, KL_dist: 0.1085, 0.1085, 0.1085, param: [0.6527600288391113, 2.5672714710235596, 3.7133431434631348, 3.5798168182373047], weights: [0.3335435092449188, 0.33309298753738403, 0.33336350321769714], train_wt_loss:  0.6462, val_wt_loss: 0.6504, train_grp_loss: [0.6438608169555664, 0.6534236073493958, 0.6339980959892273], val_grp_loss: [0.6546475291252136, 0.6492623686790466, 0.6470220685005188], max_reward_err: 0.0293, max_reward_err_index: 0, max_kl_dist: 0.1085, max_kl_dist_index: 0, max_train_grp_loss: 0.6534, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6546, max_val_grp_loss_index: 0
2024-10-23 00:47:18,707 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 26, train_loss: 0.6460, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1089, 0.1089, 0.1089, param: [0.6674531102180481, 2.576019763946533, 3.7278506755828857, 3.5894923210144043], weights: [0.339013010263443, 0.326877236366272, 0.33410972356796265], train_wt_loss:  0.6455, val_wt_loss: 0.6500, train_grp_loss: [0.6436063647270203, 0.6532251238822937, 0.6337634921073914], val_grp_loss: [0.654448926448822, 0.649050772190094, 0.6467908024787903], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1089, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:19,549 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 27, train_loss: 0.6460, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1089, 0.1089, 0.1089, param: [0.6680185198783875, 2.5763564109802246, 3.7284090518951416, 3.589864730834961], weights: [0.33922356367111206, 0.32663947343826294, 0.3341369926929474], train_wt_loss:  0.6455, val_wt_loss: 0.6500, train_grp_loss: [0.6435964703559875, 0.6532174944877625, 0.6337544322013855], val_grp_loss: [0.654441237449646, 0.6490426063537598, 0.6467819213867188], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1089, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:20,374 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 28, train_loss: 0.6460, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1089, 0.1089, 0.1089, param: [0.6685839295387268, 2.576693058013916, 3.7289674282073975, 3.5902371406555176], weights: [0.33943408727645874, 0.3264017701148987, 0.3341641426086426], train_wt_loss:  0.6455, val_wt_loss: 0.6500, train_grp_loss: [0.6435866951942444, 0.6532098054885864, 0.6337454915046692], val_grp_loss: [0.6544336080551147, 0.6490345597267151, 0.646773099899292], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1089, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:21,201 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 29, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1089, 0.1089, 0.1089, param: [0.6691493988037109, 2.5770297050476074, 3.7295258045196533, 3.590609550476074], weights: [0.3396446406841278, 0.3261641561985016, 0.3341911733150482], train_wt_loss:  0.6454, val_wt_loss: 0.6499, train_grp_loss: [0.643576979637146, 0.6532021760940552, 0.6337363719940186], val_grp_loss: [0.6544260382652283, 0.6490263938903809, 0.6467642188072205], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1089, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:22,030 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 30, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1090, 0.1090, 0.1090, param: [0.6697148680686951, 2.577366352081299, 3.730084180831909, 3.590981960296631], weights: [0.33985522389411926, 0.32592666149139404, 0.3342180848121643], train_wt_loss:  0.6454, val_wt_loss: 0.6499, train_grp_loss: [0.6435671448707581, 0.6531946063041687, 0.6337273120880127], val_grp_loss: [0.6544183492660522, 0.6490182280540466, 0.6467552781105042], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1090, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:22,863 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 31, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1090, 0.1090, 0.1090, param: [0.6702803373336792, 2.5777029991149902, 3.730642557144165, 3.5913543701171875], weights: [0.3400658369064331, 0.32568928599357605, 0.3342449367046356], train_wt_loss:  0.6454, val_wt_loss: 0.6499, train_grp_loss: [0.6435573697090149, 0.6531869173049927, 0.6337183117866516], val_grp_loss: [0.654410719871521, 0.6490100622177124, 0.6467463970184326], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1090, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:23,691 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 32, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1090, 0.1090, 0.1090, param: [0.6708458662033081, 2.5780396461486816, 3.731200933456421, 3.591726779937744], weights: [0.3402763903141022, 0.32545197010040283, 0.334271639585495], train_wt_loss:  0.6454, val_wt_loss: 0.6499, train_grp_loss: [0.643547534942627, 0.6531792879104614, 0.6337093114852905], val_grp_loss: [0.6544030904769897, 0.6490020155906677, 0.6467374563217163], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1090, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:24,522 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 33, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1090, 0.1090, 0.1090, param: [0.671411395072937, 2.578376293182373, 3.7317593097686768, 3.592099189758301], weights: [0.34048697352409363, 0.32521480321884155, 0.3342982530593872], train_wt_loss:  0.6453, val_wt_loss: 0.6499, train_grp_loss: [0.6435378193855286, 0.6531716585159302, 0.6337002515792847], val_grp_loss: [0.6543954014778137, 0.6489938497543335, 0.6467286348342896], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1090, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:25,383 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 34, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1090, 0.1090, 0.1090, param: [0.6719769835472107, 2.5787129402160645, 3.7323176860809326, 3.5924715995788574], weights: [0.3406975567340851, 0.32497769594192505, 0.33432474732398987], train_wt_loss:  0.6453, val_wt_loss: 0.6499, train_grp_loss: [0.6435279250144958, 0.6531640291213989, 0.6336912512779236], val_grp_loss: [0.6543877720832825, 0.648985743522644, 0.6467196345329285], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1090, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:26,206 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 35, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1090, 0.1090, 0.1090, param: [0.6725425720214844, 2.579049587249756, 3.7328760623931885, 3.592844009399414], weights: [0.34090813994407654, 0.3247406780719757, 0.3343510925769806], train_wt_loss:  0.6453, val_wt_loss: 0.6499, train_grp_loss: [0.6435182094573975, 0.6531563997268677, 0.6336822509765625], val_grp_loss: [0.6543801426887512, 0.6489775776863098, 0.6467108726501465], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1090, max_kl_dist_index: 0, max_train_grp_loss: 0.6532, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:27,027 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 36, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1090, 0.1090, 0.1090, param: [0.6731081604957581, 2.5793862342834473, 3.7334344387054443, 3.5932164192199707], weights: [0.34111878275871277, 0.3245037794113159, 0.33437737822532654], train_wt_loss:  0.6453, val_wt_loss: 0.6498, train_grp_loss: [0.6435083746910095, 0.6531487107276917, 0.6336731314659119], val_grp_loss: [0.65437251329422, 0.6489694714546204, 0.6467019319534302], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1090, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:27,853 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 37, train_loss: 0.6459, val_loss: 0.6501, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1091, 0.1091, 0.1091, param: [0.6736738085746765, 2.5797228813171387, 3.7339928150177, 3.5935888290405273], weights: [0.341329425573349, 0.3242669701576233, 0.3344035744667053], train_wt_loss:  0.6452, val_wt_loss: 0.6498, train_grp_loss: [0.6434985995292664, 0.6531410813331604, 0.6336641907691956], val_grp_loss: [0.654364824295044, 0.6489612460136414, 0.6466929316520691], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1091, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:28,684 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 38, train_loss: 0.6459, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1091, 0.1091, 0.1091, param: [0.674239456653595, 2.58005952835083, 3.734551429748535, 3.593961238861084], weights: [0.3415400981903076, 0.3240302503108978, 0.33442965149879456], train_wt_loss:  0.6452, val_wt_loss: 0.6498, train_grp_loss: [0.6434887647628784, 0.6531335115432739, 0.6336551904678345], val_grp_loss: [0.6543572545051575, 0.6489531397819519, 0.6466841101646423], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1091, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6544, max_val_grp_loss_index: 0
2024-10-23 00:47:29,518 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 39, train_loss: 0.6459, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1091, 0.1091, 0.1091, param: [0.6748051047325134, 2.5803961753845215, 3.73511004447937, 3.5943336486816406], weights: [0.34175077080726624, 0.3237936198711395, 0.3344556391239166], train_wt_loss:  0.6452, val_wt_loss: 0.6498, train_grp_loss: [0.6434789896011353, 0.6531257033348083, 0.6336461901664734], val_grp_loss: [0.6543496251106262, 0.6489449143409729, 0.6466752290725708], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1091, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6543, max_val_grp_loss_index: 0
2024-10-23 00:47:30,342 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 40, train_loss: 0.6459, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1091, 0.1091, 0.1091, param: [0.6753708124160767, 2.580732822418213, 3.735668659210205, 3.5947060585021973], weights: [0.34196141362190247, 0.3235570788383484, 0.33448147773742676], train_wt_loss:  0.6452, val_wt_loss: 0.6498, train_grp_loss: [0.6434691548347473, 0.6531182527542114, 0.6336371898651123], val_grp_loss: [0.654341995716095, 0.6489368081092834, 0.6466663479804993], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1091, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6543, max_val_grp_loss_index: 0
2024-10-23 00:47:31,163 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 41, train_loss: 0.6458, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1091, 0.1091, 0.1091, param: [0.6759365200996399, 2.5810694694519043, 3.73622727394104, 3.595078468322754], weights: [0.3421720862388611, 0.3233206570148468, 0.3345072269439697], train_wt_loss:  0.6451, val_wt_loss: 0.6498, train_grp_loss: [0.6434594392776489, 0.6531105637550354, 0.6336281299591064], val_grp_loss: [0.6543343663215637, 0.648928701877594, 0.646657407283783], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1091, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6543, max_val_grp_loss_index: 0
2024-10-23 00:47:31,984 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 42, train_loss: 0.6458, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1091, 0.1091, 0.1091, param: [0.6765022873878479, 2.5814061164855957, 3.736785888671875, 3.5954508781433105], weights: [0.3423827886581421, 0.3230843245983124, 0.33453285694122314], train_wt_loss:  0.6451, val_wt_loss: 0.6498, train_grp_loss: [0.643449604511261, 0.6531028151512146, 0.6336190700531006], val_grp_loss: [0.6543267369270325, 0.6489205360412598, 0.6466485261917114], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1091, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6543, max_val_grp_loss_index: 0
2024-10-23 00:47:32,824 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 43, train_loss: 0.6458, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1091, 0.1091, 0.1091, param: [0.6770680546760559, 2.581742763519287, 3.73734450340271, 3.5958235263824463], weights: [0.3425934910774231, 0.3228480815887451, 0.3345583975315094], train_wt_loss:  0.6451, val_wt_loss: 0.6497, train_grp_loss: [0.6434398293495178, 0.6530951857566833, 0.6336100101470947], val_grp_loss: [0.6543190479278564, 0.6489124298095703, 0.6466396450996399], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1091, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6543, max_val_grp_loss_index: 0
2024-10-23 00:47:33,662 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 44, train_loss: 0.6458, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1092, 0.1092, 0.1092, param: [0.6776338219642639, 2.5820794105529785, 3.737903118133545, 3.596196174621582], weights: [0.3428042232990265, 0.3226119577884674, 0.3345838487148285], train_wt_loss:  0.6451, val_wt_loss: 0.6497, train_grp_loss: [0.6434300541877747, 0.6530876755714417, 0.6336010098457336], val_grp_loss: [0.65431147813797, 0.6489043235778809, 0.6466307044029236], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1092, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6543, max_val_grp_loss_index: 0
2024-10-23 00:47:34,502 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 45, train_loss: 0.6458, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1092, 0.1092, 0.1092, param: [0.6781996488571167, 2.58241605758667, 3.73846173286438, 3.5965688228607178], weights: [0.3430149257183075, 0.32237592339515686, 0.33460918068885803], train_wt_loss:  0.6451, val_wt_loss: 0.6497, train_grp_loss: [0.6434201598167419, 0.6530798673629761, 0.6335919499397278], val_grp_loss: [0.654303789138794, 0.6488961577415466, 0.6466219425201416], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1092, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6543, max_val_grp_loss_index: 0
2024-10-23 00:47:35,373 - /Users/noesis/Code/group-robust-preference-optimization/algos/linear_bandit/common_gradient_descent.py[line:384] - INFO: Iteration: 46, train_loss: 0.6458, val_loss: 0.6500, grad_norm:  0.0094, live_grad: 0.0000, reward_err: 0.0288, 0.0288, 0.0288, KL_dist: 0.1092, 0.1092, 0.1092, param: [0.6787654757499695, 2.5827527046203613, 3.739020347595215, 3.5969414710998535], weights: [0.3432256281375885, 0.3221399784088135, 0.33463436365127563], train_wt_loss:  0.6450, val_wt_loss: 0.6497, train_grp_loss: [0.6434103846549988, 0.6530722975730896, 0.6335828900337219], val_grp_loss: [0.6542961597442627, 0.6488880515098572, 0.6466128826141357], max_reward_err: 0.0288, max_reward_err_index: 0, max_kl_dist: 0.1092, max_kl_dist_index: 0, max_train_grp_loss: 0.6531, max_train_grp_loss_index: 1, max_val_grp_loss: 0.6543, max_val_grp_loss_index: 0
