2024-10-07 00:48:43,631 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.03,2021
2024-10-07 00:48:43,633 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:48:43,633 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:48:43,725 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:48:43,726 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:48:43,728 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:48:43,950 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:48:44,183 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:48:45,442 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6569, 0.3052, 0.6501, param: [5.44237945 8.3010521  5.14444083 8.57486251], weights: [0.33266582 0.33255027 0.33478392], train_wt_loss:  36.4675, val_wt_loss: 37.2663, train_grp_loss: [11.80405126 13.07676556 10.73288033], val_grp_loss: [12.66582996 12.45403453 12.14569395], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6569, max_kl_dist_index: 0, max_train_grp_loss:  13.0768, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6658, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:38,323 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  51, train_loss:  12.1561, val_loss:  12.4268, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6613, 0.3076, 0.6541, param: [5.45068498 8.27629498 5.185182   8.63815482], weights: [0.31012154 0.31485591 0.37502255], train_wt_loss:  36.4683, val_wt_loss: 37.2805, train_grp_loss: [11.81290859 13.07436053 10.71833875], val_grp_loss: [12.68175662 12.45171347 12.14628092], train_hist_grp_loss: [ 4.96899049  5.4740171  11.30305251], cur_train_grp_loss: [0.09450225 0.10459471 0.21437298], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6613, max_kl_dist_index: 0, max_train_grp_loss:  13.0744, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6818, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:39,337 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  52, train_loss:  12.1561, val_loss:  12.4269, grad_norm: 0.0035, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6614, 0.3077, 0.6542, param: [5.45083165 8.27583998 5.1860091  8.63953058], weights: [0.30967366 0.31449638 0.37582996], train_wt_loss:  36.4683, val_wt_loss: 37.2808, train_grp_loss: [11.81303406 13.07438551 10.71802747], val_grp_loss: [12.68202931 12.45175002 12.1462743 ], train_hist_grp_loss: [ 5.06349376  5.57861199 11.51741929], cur_train_grp_loss: [0.09450327 0.10459488 0.21436677], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6614, max_kl_dist_index: 0, max_train_grp_loss:  13.0744, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6820, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:40,354 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  53, train_loss:  12.1561, val_loss:  12.4270, grad_norm: 0.0035, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6615, 0.3077, 0.6543, param: [5.45097768 8.27538612 5.18683733 8.64091164], weights: [0.30922559 0.31413641 0.376638  ], train_wt_loss:  36.4683, val_wt_loss: 37.2811, train_grp_loss: [11.8131577  13.07441331 10.71771518], val_grp_loss: [12.6823005  12.45178977 12.146267  ], train_hist_grp_loss: [ 5.15799803  5.68320707 11.73177984], cur_train_grp_loss: [0.09450427 0.10459508 0.21436055], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6615, max_kl_dist_index: 0, max_train_grp_loss:  13.0744, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6823, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:41,394 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  54, train_loss:  12.1561, val_loss:  12.4271, grad_norm: 0.0036, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6616, 0.3078, 0.6544, param: [5.45112306 8.27493337 5.18766669 8.642298  ], weights: [0.30877732 0.313776   0.37744668], train_wt_loss:  36.4684, val_wt_loss: 37.2814, train_grp_loss: [11.8132795  13.07444392 10.71740189], val_grp_loss: [12.68257018 12.45183273 12.14625903], train_hist_grp_loss: [ 5.25250329  5.78780238 11.94613414], cur_train_grp_loss: [0.09450526 0.10459531 0.2143543 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6616, max_kl_dist_index: 0, max_train_grp_loss:  13.0744, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6826, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:42,432 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  55, train_loss:  12.1561, val_loss:  12.4272, grad_norm: 0.0037, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6617, 0.3078, 0.6544, param: [5.4512678  8.27448174 5.18849719 8.64368966], weights: [0.30832888 0.31341514 0.37825598], train_wt_loss:  36.4684, val_wt_loss: 37.2817, train_grp_loss: [11.81339947 13.07447736 10.71708759], val_grp_loss: [12.68283835 12.45187891 12.14625038], train_hist_grp_loss: [ 5.34700953  5.89239793 12.16048218], cur_train_grp_loss: [0.09450624 0.10459555 0.21434804], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6617, max_kl_dist_index: 0, max_train_grp_loss:  13.0745, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6828, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:43,474 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  56, train_loss:  12.1561, val_loss:  12.4273, grad_norm: 0.0038, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6618, 0.3079, 0.6545, param: [5.45141188 8.27403123 5.18932883 8.64508663], weights: [0.30788024 0.31305384 0.37906591], train_wt_loss:  36.4684, val_wt_loss: 37.2820, train_grp_loss: [11.81351761 13.07451363 10.71677228], val_grp_loss: [12.68310502 12.45192829 12.14624105], train_hist_grp_loss: [ 5.44151672  5.99699375 12.37482393], cur_train_grp_loss: [0.0945072  0.10459582 0.21434175], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6618, max_kl_dist_index: 0, max_train_grp_loss:  13.0745, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6831, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:44,525 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  57, train_loss:  12.1562, val_loss:  12.4275, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6619, 0.3079, 0.6546, param: [5.45155532 8.27358183 5.1901616  8.64648891], weights: [0.30743143 0.31269211 0.37987646], train_wt_loss:  36.4685, val_wt_loss: 37.2824, train_grp_loss: [11.81363392 13.07455272 10.71645597], val_grp_loss: [12.68337019 12.4519809  12.14623105], train_hist_grp_loss: [ 5.53602487  6.10158986 12.58915938], cur_train_grp_loss: [0.09450814 0.10459611 0.21433545], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6619, max_kl_dist_index: 0, max_train_grp_loss:  13.0746, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6834, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:45,572 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  58, train_loss:  12.1562, val_loss:  12.4276, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6620, 0.3080, 0.6547, param: [5.45169811 8.27313354 5.19099552 8.64789652], weights: [0.30698244 0.31232993 0.38068763], train_wt_loss:  36.4685, val_wt_loss: 37.2827, train_grp_loss: [11.81374839 13.07459464 10.71613864], val_grp_loss: [12.68363386 12.45203672 12.14622038], train_hist_grp_loss: [ 5.63053394  6.20618628 12.8034885 ], cur_train_grp_loss: [0.09450907 0.10459642 0.21432912], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6620, max_kl_dist_index: 0, max_train_grp_loss:  13.0746, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6836, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:46,589 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  59, train_loss:  12.1562, val_loss:  12.4277, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6621, 0.3081, 0.6548, param: [5.45184024 8.27268636 5.19183058 8.64930945], weights: [0.30653327 0.31196733 0.38149941], train_wt_loss:  36.4685, val_wt_loss: 37.2830, train_grp_loss: [11.81386104 13.07463939 10.71582032], val_grp_loss: [12.68389602 12.45209577 12.14620904], train_hist_grp_loss: [ 5.72504392  6.31078304 13.01781127], cur_train_grp_loss: [0.09450999 0.10459676 0.21432277], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6621, max_kl_dist_index: 0, max_train_grp_loss:  13.0746, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6839, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:47,612 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  60, train_loss:  12.1562, val_loss:  12.4278, grad_norm: 0.0041, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6622, 0.3081, 0.6549, param: [5.45198172 8.27224029 5.19266679 8.65072771], weights: [0.30608392 0.31160429 0.3823118 ], train_wt_loss:  36.4686, val_wt_loss: 37.2833, train_grp_loss: [11.81397186 13.07468698 10.71550098], val_grp_loss: [12.68415669 12.45215804 12.14619702], train_hist_grp_loss: [ 5.81955481  6.41538015 13.23212767], cur_train_grp_loss: [0.09451089 0.10459712 0.21431641], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6622, max_kl_dist_index: 0, max_train_grp_loss:  13.0747, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6842, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:48,632 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  61, train_loss:  12.1562, val_loss:  12.4279, grad_norm: 0.0042, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6623, 0.3082, 0.6550, param: [5.45212254 8.27179532 5.19350414 8.65215132], weights: [0.3056344  0.31124082 0.38312478], train_wt_loss:  36.4686, val_wt_loss: 37.2836, train_grp_loss: [11.81408085 13.07473741 10.71518064], val_grp_loss: [12.68441585 12.45222354 12.14618434], train_hist_grp_loss: [ 5.91406659  6.51997765 13.44643769], cur_train_grp_loss: [0.09451177 0.1045975  0.21431002], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6623, max_kl_dist_index: 0, max_train_grp_loss:  13.0747, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6844, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:49,642 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  62, train_loss:  12.1562, val_loss:  12.4280, grad_norm: 0.0043, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6624, 0.3082, 0.6551, param: [5.45226271 8.27135144 5.19434265 8.65358027], weights: [0.30518471 0.31087692 0.38393837], train_wt_loss:  36.4687, val_wt_loss: 37.2839, train_grp_loss: [11.81418802 13.07479067 10.71485929], val_grp_loss: [12.68467352 12.45229227 12.14617099], train_hist_grp_loss: [ 6.00857923  6.62457555 13.66074131], cur_train_grp_loss: [0.09451265 0.1045979  0.21430361], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6624, max_kl_dist_index: 0, max_train_grp_loss:  13.0748, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6847, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:50,686 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  63, train_loss:  12.1562, val_loss:  12.4281, grad_norm: 0.0043, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6625, 0.3083, 0.6552, param: [5.45240222 8.27090867 5.19518231 8.65501457], weights: [0.30473485 0.3105126  0.38475256], train_wt_loss:  36.4687, val_wt_loss: 37.2842, train_grp_loss: [11.81429337 13.07484678 10.71453694], val_grp_loss: [12.6849297  12.45236424 12.14615697], train_hist_grp_loss: [ 6.10309274  6.72917387 13.87503849], cur_train_grp_loss: [0.0945135  0.10459833 0.21429719], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6625, max_kl_dist_index: 0, max_train_grp_loss:  13.0748, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6849, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:51,732 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  64, train_loss:  12.1562, val_loss:  12.4282, grad_norm: 0.0044, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6626, 0.3083, 0.6553, param: [5.45254107 8.27046698 5.19602313 8.65645422], weights: [0.30428482 0.31014785 0.38556733], train_wt_loss:  36.4687, val_wt_loss: 37.2845, train_grp_loss: [11.8143969  13.07490573 10.71421358], val_grp_loss: [12.68518438 12.45243944 12.14614229], train_hist_grp_loss: [ 6.19760709  6.83377265 14.08932923], cur_train_grp_loss: [0.09451435 0.10459877 0.21429074], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6626, max_kl_dist_index: 0, max_train_grp_loss:  13.0749, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6852, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:52,748 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  65, train_loss:  12.1563, val_loss:  12.4283, grad_norm: 0.0045, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6627, 0.3084, 0.6554, param: [5.45267926 8.27002639 5.1968651  8.65789924], weights: [0.30383463 0.30978269 0.38638269], train_wt_loss:  36.4688, val_wt_loss: 37.2849, train_grp_loss: [11.8144986  13.07496752 10.71388921], val_grp_loss: [12.68543757 12.45251788 12.14612694], train_hist_grp_loss: [ 6.29212226  6.93837189 14.3036135 ], cur_train_grp_loss: [0.09451518 0.10459925 0.21428427], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6627, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6854, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:53,802 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  66, train_loss:  12.1563, val_loss:  12.4284, grad_norm: 0.0046, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6628, 0.3084, 0.6555, param: [5.45281678 8.26958688 5.19770823 8.65934963], weights: [0.30338427 0.3094171  0.38719863], train_wt_loss:  36.4688, val_wt_loss: 37.2852, train_grp_loss: [11.81459849 13.07503217 10.71356384], val_grp_loss: [12.68568926 12.45259956 12.14611094], train_hist_grp_loss: [ 6.38663825  7.04297163 14.51789129], cur_train_grp_loss: [0.09451599 0.10459974 0.21427778], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6628, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6857, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:54,841 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  67, train_loss:  12.1563, val_loss:  12.4285, grad_norm: 0.0047, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6629, 0.3085, 0.6556, param: [5.45295364 8.26914846 5.19855252 8.66080538], weights: [0.30293375 0.3090511  0.38801514], train_wt_loss:  36.4689, val_wt_loss: 37.2855, train_grp_loss: [11.81469656 13.07509966 10.71323746], val_grp_loss: [12.68593946 12.45268449 12.14609427], train_hist_grp_loss: [ 6.48115504  7.14757189 14.73216256], cur_train_grp_loss: [0.09451679 0.10460026 0.21427128], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6629, max_kl_dist_index: 0, max_train_grp_loss:  13.0751, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6859, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:55,913 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  68, train_loss:  12.1563, val_loss:  12.4286, grad_norm: 0.0047, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6630, 0.3085, 0.6557, param: [5.45308984 8.26871112 5.19939798 8.66226652], weights: [0.30248308 0.30868469 0.38883223], train_wt_loss:  36.4689, val_wt_loss: 37.2858, train_grp_loss: [11.81479281 13.07517001 10.71291008], val_grp_loss: [12.68618818 12.45277266 12.14607694], train_hist_grp_loss: [ 6.57567261  7.25217269 14.94642731], cur_train_grp_loss: [0.09451757 0.1046008  0.21426475], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6630, max_kl_dist_index: 0, max_train_grp_loss:  13.0752, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6862, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:56,920 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  69, train_loss:  12.1563, val_loss:  12.4287, grad_norm: 0.0048, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6631, 0.3086, 0.6558, param: [5.45322537 8.26827486 5.20024461 8.66373304], weights: [0.30203225 0.30831786 0.38964989], train_wt_loss:  36.4690, val_wt_loss: 37.2861, train_grp_loss: [11.81488725 13.07524321 10.71258169], val_grp_loss: [12.6864354  12.45286408 12.14605895], train_hist_grp_loss: [ 6.67019095  7.35677405 15.16068552], cur_train_grp_loss: [0.09451834 0.10460136 0.2142582 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6631, max_kl_dist_index: 0, max_train_grp_loss:  13.0752, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6864, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:57,945 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  70, train_loss:  12.1563, val_loss:  12.4288, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6632, 0.3087, 0.6558, param: [5.45336023 8.26783967 5.2010924  8.66520495], weights: [0.30158126 0.30795063 0.39046811], train_wt_loss:  36.4690, val_wt_loss: 37.2865, train_grp_loss: [11.81497988 13.07531928 10.7122523 ], val_grp_loss: [12.68668114 12.45295876 12.14604031], train_hist_grp_loss: [ 6.76471005  7.46137599 15.37493715], cur_train_grp_loss: [0.0945191  0.10460195 0.21425163], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6632, max_kl_dist_index: 0, max_train_grp_loss:  13.0753, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6867, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:58,974 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  12.1563, val_loss:  12.4289, grad_norm: 0.0050, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6633, 0.3087, 0.6559, param: [5.45349443 8.26740555 5.20194136 8.66668226], weights: [0.30113012 0.30758299 0.39128689], train_wt_loss:  36.4690, val_wt_loss: 37.2868, train_grp_loss: [11.81507069 13.0753982  10.71192191], val_grp_loss: [12.68692539 12.45305669 12.14602101], train_hist_grp_loss: [ 6.85922989  7.56597855 15.5891822 ], cur_train_grp_loss: [0.09451984 0.10460255 0.21424505], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6633, max_kl_dist_index: 0, max_train_grp_loss:  13.0754, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6869, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:49:59,984 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  12.1564, val_loss:  12.4290, grad_norm: 0.0051, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6634, 0.3088, 0.6560, param: [5.45362795 8.26697251 5.2027915  8.66816496], weights: [0.30067883 0.30721494 0.39210623], train_wt_loss:  36.4691, val_wt_loss: 37.2871, train_grp_loss: [11.8151597  13.07547998 10.71159051], val_grp_loss: [12.68716816 12.45315788 12.14600106], train_hist_grp_loss: [ 6.95375045  7.67058173 15.80342063], cur_train_grp_loss: [0.09452057 0.10460319 0.21423844], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6634, max_kl_dist_index: 0, max_train_grp_loss:  13.0755, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6872, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:01,012 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  12.1564, val_loss:  12.4291, grad_norm: 0.0052, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6635, 0.3088, 0.6561, param: [5.4537608  8.26654052 5.20364281 8.66965308], weights: [0.3002274  0.30684649 0.39292612], train_wt_loss:  36.4691, val_wt_loss: 37.2874, train_grp_loss: [11.81524689 13.07556463 10.71125811], val_grp_loss: [12.68740944 12.45326233 12.14598046], train_hist_grp_loss: [ 7.04827173  7.77518557 16.01765244], cur_train_grp_loss: [0.09452128 0.10460384 0.21423181], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6635, max_kl_dist_index: 0, max_train_grp_loss:  13.0756, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6874, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
