2024-10-07 01:03:09,729 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2022
2024-10-07 01:03:09,731 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2022
2024-10-07 01:03:09,732 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:03:09,821 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.3214, l2 distance: 25.6155, acc: 0.89.
2024-10-07 01:03:09,822 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:03:09,823 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 4.91492317 13.51244723  6.71533233  9.49961375]
2024-10-07 01:03:10,042 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8530, 6.9304, 3.3326
2024-10-07 01:03:10,271 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:03:11,494 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  13.4334, val_loss:  12.2621, grad_norm: 0.5704, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6507, 0.3479, 0.6809, param: [4.15023342 9.52499961 4.95539468 8.85793795], weights: [0.33201524 0.33217368 0.33581108], train_wt_loss:  40.3003, val_wt_loss: 36.7862, train_grp_loss: [11.73442877 15.89741443 11.15297469], val_grp_loss: [10.61965735 14.91261496 11.26983888], train_hist_grp_loss: [0.17243466 0.18436246 0.45663202], cur_train_grp_loss: [0.17243466 0.18436246 0.45663202], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 2, max_train_grp_loss:  15.8974, max_train_grp_loss_index: 1, max_val_grp_loss:  14.9126, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4566, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:03,455 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  50, train_loss:  13.4336, val_loss:  12.2605, grad_norm: 0.0026, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6508, 0.3471, 0.6802, param: [4.14980421 9.47685255 4.98353815 8.88608157], weights: [0.29375108 0.31105308 0.39519585], train_wt_loss:  40.3007, val_wt_loss: 36.7815, train_grp_loss: [11.75919932 15.87141814 11.15983742], val_grp_loss: [10.63718724 14.87962651 11.28037177], train_hist_grp_loss: [ 4.90966302  6.34043354 12.32588088], cur_train_grp_loss: [0.09482995 0.12303643 0.23744235], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8714, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8796, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:04,503 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  51, train_loss:  13.4336, val_loss:  12.2605, grad_norm: 0.0026, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6508, 0.3471, 0.6803, param: [4.14969816 9.47609797 4.98402642 8.88687182], weights: [0.29298583 0.31059293 0.39642125], train_wt_loss:  40.3007, val_wt_loss: 36.7815, train_grp_loss: [11.75947638 15.87114671 11.15988067], val_grp_loss: [10.63734545 14.87933926 11.28050982], train_hist_grp_loss: [ 5.00449527  6.46346779 12.56332423], cur_train_grp_loss: [0.09483225 0.12303425 0.23744335], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8711, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8793, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:05,483 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  52, train_loss:  13.4336, val_loss:  12.2605, grad_norm: 0.0027, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6508, 0.3471, 0.6803, param: [4.14958823 9.47535161 4.98451163 8.88767117], weights: [0.2922207  0.31013142 0.39764788], train_wt_loss:  40.3007, val_wt_loss: 36.7815, train_grp_loss: [11.75974468 15.87088517 11.15992015], val_grp_loss: [10.63749596 14.87906686 11.28064493], train_hist_grp_loss: [ 5.09932976  6.58649993 12.8007685 ], cur_train_grp_loss: [0.09483449 0.12303215 0.23744427], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8709, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8791, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:06,516 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  53, train_loss:  13.4336, val_loss:  12.2605, grad_norm: 0.0027, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6509, 0.3471, 0.6803, param: [4.14947443 9.47461348 4.98499377 8.88847964], weights: [0.2914557  0.30966856 0.39887573], train_wt_loss:  40.3007, val_wt_loss: 36.7815, train_grp_loss: [11.76000421 15.87063353 11.15995583], val_grp_loss: [10.63763877 14.87880933 11.28077711], train_hist_grp_loss: [ 5.19416641  6.70953005 13.03821361], cur_train_grp_loss: [0.09483665 0.12303012 0.23744511], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8706, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8788, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:07,548 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  54, train_loss:  13.4336, val_loss:  12.2605, grad_norm: 0.0028, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6509, 0.3471, 0.6803, param: [4.14935674 9.47388357 4.98547284 8.88929723], weights: [0.29069084 0.30920437 0.40010479], train_wt_loss:  40.3007, val_wt_loss: 36.7816, train_grp_loss: [11.76025496 15.8703918  11.15998774], val_grp_loss: [10.63777387 14.87856669 11.28090636], train_hist_grp_loss: [ 5.28900515  6.83255822 13.27565948], cur_train_grp_loss: [0.09483874 0.12302817 0.23744587], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8704, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8786, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:08,568 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  55, train_loss:  13.4336, val_loss:  12.2605, grad_norm: 0.0028, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6509, 0.3471, 0.6803, param: [4.14923517 9.47316188 4.98594883 8.89012395], weights: [0.28992613 0.30873883 0.40133504], train_wt_loss:  40.3007, val_wt_loss: 36.7816, train_grp_loss: [11.76049692 15.87015998 11.16001585], val_grp_loss: [10.63790125 14.87833894 11.28103267], train_hist_grp_loss: [ 5.38384592  6.95558451 13.51310603], cur_train_grp_loss: [0.09484077 0.12302629 0.23744655], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8702, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8783, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:09,616 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  56, train_loss:  13.4336, val_loss:  12.2605, grad_norm: 0.0029, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6509, 0.3471, 0.6803, param: [4.14910971 9.47244841 4.98642173 8.8909598 ], weights: [0.28916157 0.30827197 0.40256645], train_wt_loss:  40.3007, val_wt_loss: 36.7816, train_grp_loss: [11.76073008 15.86993809 11.16004017], val_grp_loss: [10.6380209  14.87812609 11.28115603], train_hist_grp_loss: [ 5.47868864  7.07860901 13.75055317], cur_train_grp_loss: [0.09484272 0.1230245  0.23744715], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8699, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8781, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:10,674 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  57, train_loss:  13.4336, val_loss:  12.2606, grad_norm: 0.0029, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6510, 0.3471, 0.6804, param: [4.14898036 9.47174317 4.98689154 8.8918048 ], weights: [0.28839717 0.30780379 0.40379903], train_wt_loss:  40.3008, val_wt_loss: 36.7817, train_grp_loss: [11.76095444 15.86972612 11.16006069], val_grp_loss: [10.63813283 14.87792816 11.28127645], train_hist_grp_loss: [ 5.57353324  7.20163178 13.98800084], cur_train_grp_loss: [0.0948446  0.12302278 0.23744766], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6804, max_kl_dist_index: 2, max_train_grp_loss:  15.8697, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8779, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:11,694 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  58, train_loss:  13.4336, val_loss:  12.2606, grad_norm: 0.0030, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6510, 0.3471, 0.6804, param: [4.14884712 9.47104615 4.98735824 8.89265895], weights: [0.28763294 0.3073343  0.40503275], train_wt_loss:  40.3008, val_wt_loss: 36.7817, train_grp_loss: [11.76116998 15.8695241  11.16007742], val_grp_loss: [10.63823702 14.87774516 11.28139392], train_hist_grp_loss: [ 5.66837964  7.32465291 14.22544894], cur_train_grp_loss: [0.09484641 0.12302113 0.2374481 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6804, max_kl_dist_index: 2, max_train_grp_loss:  15.8695, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8777, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:12,717 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  59, train_loss:  13.4336, val_loss:  12.2606, grad_norm: 0.0030, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6510, 0.3472, 0.6804, param: [4.14870998 9.47035735 4.98782183 8.89352225], weights: [0.28686889 0.30686351 0.4062676 ], train_wt_loss:  40.3008, val_wt_loss: 36.7817, train_grp_loss: [11.7613767  15.86933201 11.16009034], val_grp_loss: [10.63833347 14.8775771  11.28150844], train_hist_grp_loss: [ 5.76322779  7.44767248 14.46289739], cur_train_grp_loss: [0.09484815 0.12301957 0.23744846], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6804, max_kl_dist_index: 2, max_train_grp_loss:  15.8693, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8776, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:13,726 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  60, train_loss:  13.4336, val_loss:  12.2606, grad_norm: 0.0030, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6510, 0.3472, 0.6804, param: [4.14856894 9.46967677 4.9882823  8.89439472], weights: [0.28610502 0.30639142 0.40750356], train_wt_loss:  40.3008, val_wt_loss: 36.7818, train_grp_loss: [11.7615746  15.86914988 11.16009945], val_grp_loss: [10.63842217 14.877424   11.28162   ], train_hist_grp_loss: [ 5.8580776   7.57069056 14.70034612], cur_train_grp_loss: [0.09484981 0.12301808 0.23744873], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6804, max_kl_dist_index: 2, max_train_grp_loss:  15.8691, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8774, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:14,792 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  61, train_loss:  13.4336, val_loss:  12.2606, grad_norm: 0.0031, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6511, 0.3472, 0.6805, param: [4.14842401 9.46900442 4.98873964 8.89527636], weights: [0.28534133 0.30591805 0.40874062], train_wt_loss:  40.3008, val_wt_loss: 36.7818, train_grp_loss: [11.76176365 15.8689777  11.16010476], val_grp_loss: [10.63850312 14.87728585 11.28172861], train_hist_grp_loss: [ 5.95292901  7.69370722 14.93779505], cur_train_grp_loss: [0.09485141 0.12301667 0.23744892], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6805, max_kl_dist_index: 2, max_train_grp_loss:  15.8690, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8773, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:15,805 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  62, train_loss:  13.4336, val_loss:  12.2606, grad_norm: 0.0031, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6511, 0.3472, 0.6805, param: [4.14827517 9.46834028 4.98919385 8.89616717], weights: [0.28457785 0.3054434  0.40997875], train_wt_loss:  40.3008, val_wt_loss: 36.7819, train_grp_loss: [11.76194386 15.86881548 11.16010626], val_grp_loss: [10.63857632 14.87716268 11.28183426], train_hist_grp_loss: [ 6.04778194  7.81672256 15.17524408], cur_train_grp_loss: [0.09485293 0.12301533 0.23744904], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6805, max_kl_dist_index: 2, max_train_grp_loss:  15.8688, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8772, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:16,821 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  63, train_loss:  13.4336, val_loss:  12.2607, grad_norm: 0.0032, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6511, 0.3472, 0.6805, param: [4.14812242 9.46768437 4.98964491 8.89706716], weights: [0.28381457 0.30496747 0.41121796], train_wt_loss:  40.3008, val_wt_loss: 36.7820, train_grp_loss: [11.76211523 15.86866324 11.16010394], val_grp_loss: [10.63864175 14.87705449 11.28193695], train_hist_grp_loss: [ 6.14263633  7.93973663 15.41269315], cur_train_grp_loss: [0.09485439 0.12301407 0.23744907], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6805, max_kl_dist_index: 2, max_train_grp_loss:  15.8687, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8771, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:17,857 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  64, train_loss:  13.4336, val_loss:  12.2607, grad_norm: 0.0032, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6512, 0.3472, 0.6805, param: [4.14796577 9.46703667 4.99009282 8.89797634], weights: [0.28305151 0.30449028 0.41245821], train_wt_loss:  40.3009, val_wt_loss: 36.7820, train_grp_loss: [11.76227773 15.86852097 11.16009781], val_grp_loss: [10.63869942 14.8769613  11.28203668], train_hist_grp_loss: [ 6.23749209  8.06274952 15.65014217], cur_train_grp_loss: [0.09485577 0.12301289 0.23744902], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6805, max_kl_dist_index: 2, max_train_grp_loss:  15.8685, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8770, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:18,908 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  65, train_loss:  13.4336, val_loss:  12.2607, grad_norm: 0.0033, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6512, 0.3472, 0.6806, param: [4.1478052  9.46639719 4.99053757 8.89889471], weights: [0.28228866 0.30401184 0.41369949], train_wt_loss:  40.3009, val_wt_loss: 36.7821, train_grp_loss: [11.76243137 15.86838868 11.16008786], val_grp_loss: [10.63874932 14.87688311 11.28213344], train_hist_grp_loss: [ 6.33234917  8.18576131 15.88759106], cur_train_grp_loss: [0.09485708 0.12301179 0.23744889], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6806, max_kl_dist_index: 2, max_train_grp_loss:  15.8684, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8769, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:19,935 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  66, train_loss:  13.4336, val_loss:  12.2607, grad_norm: 0.0033, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6512, 0.3472, 0.6806, param: [4.14764072 9.46576592 4.99097914 8.89982228], weights: [0.28152605 0.30353216 0.4149418 ], train_wt_loss:  40.3009, val_wt_loss: 36.7822, train_grp_loss: [11.76257613 15.86826639 11.16007409], val_grp_loss: [10.63879145 14.87681994 11.28222723], train_hist_grp_loss: [ 6.42720749  8.30877208 16.12503974], cur_train_grp_loss: [0.09485832 0.12301076 0.23744868], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6806, max_kl_dist_index: 2, max_train_grp_loss:  15.8683, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8768, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:21,022 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  67, train_loss:  13.4336, val_loss:  12.2608, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6513, 0.3472, 0.6806, param: [4.14747233 9.46514287 4.99141755 8.90075905], weights: [0.28076367 0.30305123 0.4161851 ], train_wt_loss:  40.3009, val_wt_loss: 36.7823, train_grp_loss: [11.76271202 15.86815408 11.16005649], val_grp_loss: [10.63882579 14.87677179 11.28231806], train_hist_grp_loss: [ 6.52206697  8.43178189 16.36248813], cur_train_grp_loss: [0.09485948 0.12300982 0.23744838], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6806, max_kl_dist_index: 2, max_train_grp_loss:  15.8682, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8768, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:22,037 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  68, train_loss:  13.4336, val_loss:  12.2608, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6513, 0.3472, 0.6807, param: [4.14730002 9.46452802 4.99185276 8.90170502], weights: [0.28000153 0.30256908 0.41742939], train_wt_loss:  40.3009, val_wt_loss: 36.7823, train_grp_loss: [11.76283903 15.86805178 11.16003508], val_grp_loss: [10.63885236 14.87673867 11.28240591], train_hist_grp_loss: [ 6.61692756  8.55479084 16.59993614], cur_train_grp_loss: [0.09486058 0.12300895 0.23744801], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6807, max_kl_dist_index: 2, max_train_grp_loss:  15.8681, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8767, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:23,063 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  69, train_loss:  13.4336, val_loss:  12.2608, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6513, 0.3472, 0.6807, param: [4.14712378 9.46392139 4.99228479 8.9026602 ], weights: [0.27923965 0.3020857  0.41867465], train_wt_loss:  40.3009, val_wt_loss: 36.7824, train_grp_loss: [11.76295715 15.86795949 11.16000984], val_grp_loss: [10.63887114 14.87672061 11.28249079], train_hist_grp_loss: [ 6.71178916  8.67779899 16.83738369], cur_train_grp_loss: [0.09486161 0.12300815 0.23744755], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6807, max_kl_dist_index: 2, max_train_grp_loss:  15.8680, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8767, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:24,137 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  70, train_loss:  13.4337, val_loss:  12.2608, grad_norm: 0.0035, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6514, 0.3473, 0.6807, param: [4.14694362 9.46332296 4.99271361 8.9036246 ], weights: [0.27847802 0.30160111 0.41992087], train_wt_loss:  40.3010, val_wt_loss: 36.7825, train_grp_loss: [11.76306637 15.86787721 11.15998076], val_grp_loss: [10.63888213 14.87671759 11.2825727 ], train_hist_grp_loss: [ 6.80665172  8.80080643 17.07483071], cur_train_grp_loss: [0.09486256 0.12300744 0.23744702], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6807, max_kl_dist_index: 2, max_train_grp_loss:  15.8679, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8767, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:25,174 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  13.4337, val_loss:  12.2609, grad_norm: 0.0035, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6514, 0.3473, 0.6808, param: [4.14675954 9.46273274 4.99313922 8.90459821], weights: [0.27771666 0.30111532 0.42116802], train_wt_loss:  40.3010, val_wt_loss: 36.7826, train_grp_loss: [11.76316669 15.86780495 11.15994787], val_grp_loss: [10.63888534 14.87672964 11.28265163], train_hist_grp_loss: [ 6.90151516  8.92381323 17.31227711], cur_train_grp_loss: [0.09486344 0.1230068  0.2374464 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6808, max_kl_dist_index: 2, max_train_grp_loss:  15.8678, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8767, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:26,205 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  13.4337, val_loss:  12.2609, grad_norm: 0.0036, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6514, 0.3473, 0.6808, param: [4.14657153 9.46215072 4.99356162 8.90558105], weights: [0.27695557 0.30062833 0.4224161 ], train_wt_loss:  40.3010, val_wt_loss: 36.7827, train_grp_loss: [11.76325811 15.86774271 11.15991114], val_grp_loss: [10.63888074 14.87675676 11.28272759], train_hist_grp_loss: [ 6.9963794   9.04681947 17.54972281], cur_train_grp_loss: [0.09486425 0.12300624 0.2374457 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6808, max_kl_dist_index: 2, max_train_grp_loss:  15.8677, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8768, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
