2024-10-07 17:08:16,554 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,0.01,2023
2024-10-07 17:08:16,556 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 17:08:16,557 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:08:16,646 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 17:08:16,647 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:08:16,648 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 17:08:16,867 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 17:08:17,097 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:08:18,350 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2164, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.90032933  6.97936371  5.67464935 10.2328601 ], weights: [0.33307434 0.33311119 0.33381446], train_wt_loss:  37.8784, val_wt_loss: 36.6493, train_grp_loss: [11.44733448 13.75119335 13.00574747], val_grp_loss: [12.59542693 12.82706442 11.22499376], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7512, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8271, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:41,399 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  22, train_loss:  12.6261, val_loss:  12.2172, grad_norm: 0.0004, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6766, 0.3237, 0.6772, param: [ 4.89915566  6.96974991  5.68109491 10.23115384], weights: [0.32831195 0.3303371  0.34135095], train_wt_loss:  37.8784, val_wt_loss: 36.6517, train_grp_loss: [11.45342696 13.74425689 13.00643888], val_grp_loss: [12.60153434 12.82033972 11.22800052], train_hist_grp_loss: [2.07198975 2.68693341 5.96668236], cur_train_grp_loss: [0.08810121 0.11550053 0.25502764], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6772, max_kl_dist_index: 2, max_train_grp_loss:  13.7443, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8203, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:42,434 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  23, train_loss:  12.6261, val_loss:  12.2173, grad_norm: 0.0005, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6766, 0.3237, 0.6771, param: [ 4.89909805  6.96931658  5.68138641 10.23108926], weights: [0.32809515 0.33020941 0.34169544], train_wt_loss:  37.8784, val_wt_loss: 36.6518, train_grp_loss: [11.45369619 13.74395167 13.00646806], val_grp_loss: [12.60180493 12.82004615 11.2281339 ], train_hist_grp_loss: [2.16009303 2.80243136 6.22171057], cur_train_grp_loss: [0.08810328 0.11549796 0.25502821], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6771, max_kl_dist_index: 2, max_train_grp_loss:  13.7440, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8200, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:43,446 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  24, train_loss:  12.6261, val_loss:  12.2173, grad_norm: 0.0005, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3237, 0.6771, param: [ 4.89904007  6.96888356  5.68167779 10.23102581], weights: [0.32787832 0.33008158 0.3420401 ], train_wt_loss:  37.8784, val_wt_loss: 36.6519, train_grp_loss: [11.45396476 13.74364734 13.00649705], val_grp_loss: [12.60207492 12.81975364 11.22826698], train_hist_grp_loss: [2.24819839 2.91792676 6.47673936], cur_train_grp_loss: [0.08810536 0.11549539 0.25502879], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6771, max_kl_dist_index: 2, max_train_grp_loss:  13.7436, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8198, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:44,443 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  25, train_loss:  12.6261, val_loss:  12.2173, grad_norm: 0.0005, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3237, 0.6771, param: [ 4.89898171  6.96845087  5.68196903 10.23096351], weights: [0.32766147 0.32995362 0.34238492], train_wt_loss:  37.8784, val_wt_loss: 36.6520, train_grp_loss: [11.45423265 13.74334389 13.00652584], val_grp_loss: [12.60234429 12.81946218 11.22839978], train_hist_grp_loss: [2.33630581 3.03341959 6.73176871], cur_train_grp_loss: [0.08810742 0.11549283 0.25502935], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6771, max_kl_dist_index: 2, max_train_grp_loss:  13.7433, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8195, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:45,478 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  26, train_loss:  12.6261, val_loss:  12.2174, grad_norm: 0.0005, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3237, 0.6771, param: [ 4.89892298  6.96801849  5.68226014 10.23090234], weights: [0.32744458 0.32982552 0.3427299 ], train_wt_loss:  37.8784, val_wt_loss: 36.6521, train_grp_loss: [11.45449986 13.74304131 13.00655444], val_grp_loss: [12.60261304 12.81917179 11.22853228], train_hist_grp_loss: [2.42441529 3.14890987 6.98679863], cur_train_grp_loss: [0.08810948 0.11549028 0.25502992], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6771, max_kl_dist_index: 2, max_train_grp_loss:  13.7430, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8192, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:46,482 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  27, train_loss:  12.6261, val_loss:  12.2174, grad_norm: 0.0005, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3237, 0.6771, param: [ 4.89886388  6.96758643  5.68255113 10.2308423 ], weights: [0.32722768 0.32969728 0.34307504], train_wt_loss:  37.8784, val_wt_loss: 36.6522, train_grp_loss: [11.4547664  13.74273962 13.00658283], val_grp_loss: [12.60288118 12.81888245 11.2286645 ], train_hist_grp_loss: [2.51252683 3.26439762 7.24182911], cur_train_grp_loss: [0.08811154 0.11548774 0.25503048], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6771, max_kl_dist_index: 2, max_train_grp_loss:  13.7427, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8189, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:47,526 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  28, train_loss:  12.6261, val_loss:  12.2174, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3236, 0.6770, param: [ 4.8988044   6.96715468  5.68284199 10.23078341], weights: [0.32701074 0.3295689  0.34342035], train_wt_loss:  37.8784, val_wt_loss: 36.6523, train_grp_loss: [11.45503226 13.74243881 13.00661103], val_grp_loss: [12.60314871 12.81859417 11.22879643], train_hist_grp_loss: [2.60064042 3.37988282 7.49686014], cur_train_grp_loss: [0.08811359 0.11548521 0.25503104], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 2, max_train_grp_loss:  13.7424, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8186, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:48,537 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  29, train_loss:  12.6261, val_loss:  12.2175, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3236, 0.6770, param: [ 4.89874455  6.96672326  5.68313271 10.23072566], weights: [0.32679378 0.32944039 0.34376583], train_wt_loss:  37.8784, val_wt_loss: 36.6525, train_grp_loss: [11.45529745 13.74213889 13.00663904], val_grp_loss: [12.60341561 12.81830695 11.22892806], train_hist_grp_loss: [2.68875605 3.4953655  7.75189173], cur_train_grp_loss: [0.08811563 0.11548268 0.25503159], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 2, max_train_grp_loss:  13.7421, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8183, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:49,550 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  30, train_loss:  12.6261, val_loss:  12.2175, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3236, 0.6770, param: [ 4.89868433  6.96629215  5.68342331 10.23066905], weights: [0.32657679 0.32931174 0.34411146], train_wt_loss:  37.8784, val_wt_loss: 36.6526, train_grp_loss: [11.45556196 13.74183984 13.00666684], val_grp_loss: [12.60368191 12.81802079 11.22905941], train_hist_grp_loss: [2.77687372 3.61084566 8.00692387], cur_train_grp_loss: [0.08811767 0.11548016 0.25503214], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 2, max_train_grp_loss:  13.7418, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8180, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:50,543 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  31, train_loss:  12.6261, val_loss:  12.2176, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3236, 0.6770, param: [ 4.89862373  6.96586136  5.68371378 10.23061358], weights: [0.32635978 0.32918296 0.34445726], train_wt_loss:  37.8784, val_wt_loss: 36.6527, train_grp_loss: [11.4558258  13.74154168 13.00669444], val_grp_loss: [12.60394758 12.81773569 11.22919046], train_hist_grp_loss: [2.86499343 3.72632331 8.26195655], cur_train_grp_loss: [0.08811971 0.11547765 0.25503268], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 2, max_train_grp_loss:  13.7415, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8177, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:51,550 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  32, train_loss:  12.6261, val_loss:  12.2176, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3236, 0.6770, param: [ 4.89856276  6.96543089  5.68400411 10.23055926], weights: [0.32614274 0.32905403 0.34480322], train_wt_loss:  37.8784, val_wt_loss: 36.6528, train_grp_loss: [11.45608895 13.7412444  13.00672185], val_grp_loss: [12.60421264 12.81745165 11.22932122], train_hist_grp_loss: [2.95311517 3.84179845 8.51698978], cur_train_grp_loss: [0.08812174 0.11547514 0.25503322], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 2, max_train_grp_loss:  13.7412, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8175, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:52,564 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  33, train_loss:  12.6261, val_loss:  12.2176, grad_norm: 0.0007, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3236, 0.6770, param: [ 4.89850141  6.96500074  5.68429432 10.23050608], weights: [0.32592568 0.32892498 0.34514935], train_wt_loss:  37.8784, val_wt_loss: 36.6529, train_grp_loss: [11.45635143 13.74094801 13.00674906], val_grp_loss: [12.60447707 12.81716868 11.22945169], train_hist_grp_loss: [3.04123893 3.95727109 8.77202354], cur_train_grp_loss: [0.08812376 0.11547264 0.25503376], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 2, max_train_grp_loss:  13.7409, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8172, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:53,575 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  34, train_loss:  12.6261, val_loss:  12.2177, grad_norm: 0.0007, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3236, 0.6769, param: [ 4.89843969  6.9645709   5.6845844  10.23045404], weights: [0.32570859 0.32879578 0.34549563], train_wt_loss:  37.8784, val_wt_loss: 36.6530, train_grp_loss: [11.45661323 13.7406525  13.00677607], val_grp_loss: [12.60474089 12.81688677 11.22958187], train_hist_grp_loss: [3.12936471 4.07274124 9.02705783], cur_train_grp_loss: [0.08812578 0.11547015 0.2550343 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 2, max_train_grp_loss:  13.7407, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8169, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:54,579 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  35, train_loss:  12.6261, val_loss:  12.2177, grad_norm: 0.0007, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6765, 0.3236, 0.6769, param: [ 4.89837759  6.96414138  5.68487435 10.23040316], weights: [0.32549147 0.32866645 0.34584208], train_wt_loss:  37.8784, val_wt_loss: 36.6531, train_grp_loss: [11.45687436 13.74035788 13.00680288], val_grp_loss: [12.60500409 12.81660592 11.22971175], train_hist_grp_loss: [3.2174925  4.18820891 9.28209266], cur_train_grp_loss: [0.08812779 0.11546767 0.25503482], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 2, max_train_grp_loss:  13.7404, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8166, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:55,572 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  36, train_loss:  12.6261, val_loss:  12.2177, grad_norm: 0.0007, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6769, param: [ 4.89831512  6.96371218  5.68516416 10.23035341], weights: [0.32527433 0.32853699 0.34618869], train_wt_loss:  37.8784, val_wt_loss: 36.6532, train_grp_loss: [11.4571348  13.74006414 13.00682949], val_grp_loss: [12.60526668 12.81632614 11.22984135], train_hist_grp_loss: [3.3056223  4.3036741  9.53712801], cur_train_grp_loss: [0.0881298  0.11546519 0.25503535], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 2, max_train_grp_loss:  13.7401, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8163, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:56,571 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  37, train_loss:  12.6261, val_loss:  12.2178, grad_norm: 0.0007, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6769, param: [ 4.89825227  6.96328329  5.68545385 10.23030482], weights: [0.32505716 0.32840739 0.34653546], train_wt_loss:  37.8784, val_wt_loss: 36.6533, train_grp_loss: [11.45739456 13.73977129 13.00685591], val_grp_loss: [12.60552864 12.81604742 11.22997065], train_hist_grp_loss: [3.39375411 4.41913683 9.79216388], cur_train_grp_loss: [0.08813181 0.11546272 0.25503587], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 2, max_train_grp_loss:  13.7398, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8160, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:57,650 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  38, train_loss:  12.6261, val_loss:  12.2178, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6769, param: [ 4.89818905  6.96285472  5.68574341 10.23025738], weights: [0.32483997 0.32827765 0.34688238], train_wt_loss:  37.8784, val_wt_loss: 36.6535, train_grp_loss: [11.45765364 13.73947932 13.00688212], val_grp_loss: [12.60578998 12.81576976 11.23009965], train_hist_grp_loss: [ 3.48188792  4.53459709 10.04720027], cur_train_grp_loss: [0.0881338  0.11546026 0.25503639], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 2, max_train_grp_loss:  13.7395, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8158, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:58,646 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  39, train_loss:  12.6261, val_loss:  12.2179, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6768, param: [ 4.89812545  6.96242647  5.68603283 10.23021108], weights: [0.32462275 0.32814778 0.34722947], train_wt_loss:  37.8784, val_wt_loss: 36.6536, train_grp_loss: [11.45791204 13.73918824 13.00690813], val_grp_loss: [12.6060507  12.81549318 11.23022837], train_hist_grp_loss: [ 3.57002371  4.6500549  10.30223718], cur_train_grp_loss: [0.0881358  0.11545781 0.2550369 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 2, max_train_grp_loss:  13.7392, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8155, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:08:59,634 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  40, train_loss:  12.6261, val_loss:  12.2179, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6768, param: [ 4.89806148  6.96199854  5.68632213 10.23016594], weights: [0.32440551 0.32801777 0.34757672], train_wt_loss:  37.8784, val_wt_loss: 36.6537, train_grp_loss: [11.45816976 13.73889805 13.00693395], val_grp_loss: [12.60631079 12.81521765 11.23035678], train_hist_grp_loss: [ 3.6581615   4.76551026 10.55727459], cur_train_grp_loss: [0.08813778 0.11545536 0.25503741], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 2, max_train_grp_loss:  13.7389, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8152, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:00,653 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  41, train_loss:  12.6261, val_loss:  12.2179, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6768, param: [ 4.89799713  6.96157092  5.68661129 10.23012195], weights: [0.32418824 0.32788763 0.34792413], train_wt_loss:  37.8784, val_wt_loss: 36.6538, train_grp_loss: [11.45842679 13.73860874 13.00695956], val_grp_loss: [12.60657027 12.8149432  11.23048491], train_hist_grp_loss: [ 3.74630126  4.88096319 10.81231251], cur_train_grp_loss: [0.08813977 0.11545292 0.25503792], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 2, max_train_grp_loss:  13.7386, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8149, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:01,646 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  42, train_loss:  12.6262, val_loss:  12.2180, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6768, param: [ 4.8979324   6.96114362  5.68690033 10.23007911], weights: [0.32397095 0.32775735 0.3482717 ], train_wt_loss:  37.8785, val_wt_loss: 36.6539, train_grp_loss: [11.45868315 13.73832032 13.00698497], val_grp_loss: [12.60682912 12.81466981 11.23061274], train_hist_grp_loss: [ 3.83444301  4.99641368 11.06735093], cur_train_grp_loss: [0.08814174 0.11545049 0.25503842], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 2, max_train_grp_loss:  13.7383, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8147, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:02,670 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  43, train_loss:  12.6262, val_loss:  12.2180, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6768, param: [ 4.8978673   6.96071664  5.68718923 10.23003742], weights: [0.32375363 0.32762694 0.34861943], train_wt_loss:  37.8785, val_wt_loss: 36.6540, train_grp_loss: [11.45893882 13.73803279 13.00701019], val_grp_loss: [12.60708735 12.8143975  11.23074028], train_hist_grp_loss: [ 3.92258673  5.11186175 11.32238986], cur_train_grp_loss: [0.08814372 0.11544807 0.25503892], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 2, max_train_grp_loss:  13.7380, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8144, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:03,671 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  44, train_loss:  12.6262, val_loss:  12.2180, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6768, param: [ 4.89780182  6.96028998  5.68747801 10.22999689], weights: [0.32353629 0.32749639 0.34896731], train_wt_loss:  37.8785, val_wt_loss: 36.6541, train_grp_loss: [11.4591938  13.73774615 13.0070352 ], val_grp_loss: [12.60734496 12.81412625 11.23086752], train_hist_grp_loss: [ 4.01073241  5.2273074  11.57742927], cur_train_grp_loss: [0.08814568 0.11544565 0.25503942], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 2, max_train_grp_loss:  13.7377, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8141, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
